,ranks,experiment,iteration,size,average_latency_us,nodes
0,64,bare-metal,8,4.0,31.99,4
1,64,bare-metal,8,8.0,32.16,4
2,64,bare-metal,8,16.0,32.78,4
3,64,bare-metal,8,32.0,32.12,4
4,64,bare-metal,8,64.0,32.45,4
5,64,bare-metal,8,128.0,33.14,4
6,64,bare-metal,8,256.0,35.43,4
7,64,bare-metal,8,512.0,33.77,4
8,64,bare-metal,8,1024.0,35.02,4
9,64,bare-metal,8,2048.0,37.09,4
10,64,bare-metal,8,4096.0,62.21,4
11,64,bare-metal,8,8192.0,86.71,4
12,64,bare-metal,8,16384.0,108.75,4
13,64,bare-metal,8,32768.0,148.48,4
14,64,bare-metal,8,65536.0,228.8,4
15,64,bare-metal,8,131072.0,449.68,4
16,64,bare-metal,8,262144.0,249.09,4
17,64,bare-metal,8,524288.0,399.6,4
18,64,bare-metal,8,1048576.0,705.19,4
19,64,bare-metal,20,4.0,32.21,4
20,64,bare-metal,20,8.0,32.43,4
21,64,bare-metal,20,16.0,32.43,4
22,64,bare-metal,20,32.0,32.09,4
23,64,bare-metal,20,64.0,32.51,4
24,64,bare-metal,20,128.0,32.86,4
25,64,bare-metal,20,256.0,33.41,4
26,64,bare-metal,20,512.0,33.92,4
27,64,bare-metal,20,1024.0,34.99,4
28,64,bare-metal,20,2048.0,37.08,4
29,64,bare-metal,20,4096.0,62.39,4
30,64,bare-metal,20,8192.0,86.99,4
31,64,bare-metal,20,16384.0,109.15,4
32,64,bare-metal,20,32768.0,148.79,4
33,64,bare-metal,20,65536.0,230.12,4
34,64,bare-metal,20,131072.0,448.1,4
35,64,bare-metal,20,262144.0,249.11,4
36,64,bare-metal,20,524288.0,397.89,4
37,64,bare-metal,20,1048576.0,704.37,4
38,512,bare-metal,18,4.0,102.52,32
39,512,bare-metal,18,8.0,100.73,32
40,512,bare-metal,18,16.0,100.75,32
41,512,bare-metal,18,32.0,101.78,32
42,512,bare-metal,18,64.0,103.07,32
43,512,bare-metal,18,128.0,102.66,32
44,512,bare-metal,18,256.0,103.48,32
45,512,bare-metal,18,512.0,104.72,32
46,512,bare-metal,18,1024.0,108.4,32
47,512,bare-metal,18,2048.0,94.79,32
48,512,bare-metal,18,4096.0,152.63,32
49,512,bare-metal,18,8192.0,186.46,32
50,512,bare-metal,18,16384.0,188.87,32
51,512,bare-metal,18,32768.0,197.85,32
52,512,bare-metal,18,65536.0,216.15,32
53,512,bare-metal,18,131072.0,272.77,32
54,512,bare-metal,18,262144.0,357.32,32
55,512,bare-metal,18,524288.0,535.67,32
56,512,bare-metal,18,1048576.0,872.78,32
57,64,bare-metal,6,4.0,31.94,4
58,64,bare-metal,6,8.0,32.62,4
59,64,bare-metal,6,16.0,32.19,4
60,64,bare-metal,6,32.0,32.17,4
61,64,bare-metal,6,64.0,32.2,4
62,64,bare-metal,6,128.0,32.52,4
63,64,bare-metal,6,256.0,33.45,4
64,64,bare-metal,6,512.0,33.78,4
65,64,bare-metal,6,1024.0,35.2,4
66,64,bare-metal,6,2048.0,37.32,4
67,64,bare-metal,6,4096.0,62.84,4
68,64,bare-metal,6,8192.0,87.14,4
69,64,bare-metal,6,16384.0,109.08,4
70,64,bare-metal,6,32768.0,147.93,4
71,64,bare-metal,6,65536.0,229.07,4
72,64,bare-metal,6,131072.0,448.93,4
73,64,bare-metal,6,262144.0,247.55,4
74,64,bare-metal,6,524288.0,400.75,4
75,64,bare-metal,6,1048576.0,703.09,4
76,64,bare-metal,3,4.0,32.33,4
77,64,bare-metal,3,8.0,32.31,4
78,64,bare-metal,3,16.0,32.2,4
79,64,bare-metal,3,32.0,32.02,4
80,64,bare-metal,3,64.0,32.17,4
81,64,bare-metal,3,128.0,32.76,4
82,64,bare-metal,3,256.0,33.66,4
83,64,bare-metal,3,512.0,33.87,4
84,64,bare-metal,3,1024.0,35.03,4
85,64,bare-metal,3,2048.0,36.99,4
86,64,bare-metal,3,4096.0,62.7,4
87,64,bare-metal,3,8192.0,87.44,4
88,64,bare-metal,3,16384.0,108.98,4
89,64,bare-metal,3,32768.0,147.86,4
90,64,bare-metal,3,65536.0,228.3,4
91,64,bare-metal,3,131072.0,448.73,4
92,64,bare-metal,3,262144.0,247.88,4
93,64,bare-metal,3,524288.0,409.08,4
94,64,bare-metal,3,1048576.0,704.35,4
95,128,bare-metal,17,4.0,82.98,8
96,128,bare-metal,17,8.0,83.75,8
97,128,bare-metal,17,16.0,83.91,8
98,128,bare-metal,17,32.0,83.76,8
99,128,bare-metal,17,64.0,84.32,8
100,128,bare-metal,17,128.0,85.72,8
101,128,bare-metal,17,256.0,86.73,8
102,128,bare-metal,17,512.0,87.51,8
103,128,bare-metal,17,1024.0,89.09,8
104,128,bare-metal,17,2048.0,92.97,8
105,128,bare-metal,17,4096.0,103.37,8
106,128,bare-metal,17,8192.0,131.85,8
107,128,bare-metal,17,16384.0,150.36,8
108,128,bare-metal,17,32768.0,207.33,8
109,128,bare-metal,17,65536.0,260.1,8
110,128,bare-metal,17,131072.0,606.73,8
111,128,bare-metal,17,262144.0,286.95,8
112,128,bare-metal,17,524288.0,473.46,8
113,128,bare-metal,17,1048576.0,777.08,8
114,128,bare-metal,5,4.0,82.95,8
115,128,bare-metal,5,8.0,84.34,8
116,128,bare-metal,5,16.0,84.14,8
117,128,bare-metal,5,32.0,83.95,8
118,128,bare-metal,5,64.0,84.27,8
119,128,bare-metal,5,128.0,84.56,8
120,128,bare-metal,5,256.0,86.24,8
121,128,bare-metal,5,512.0,88.12,8
122,128,bare-metal,5,1024.0,89.37,8
123,128,bare-metal,5,2048.0,92.93,8
124,128,bare-metal,5,4096.0,103.31,8
125,128,bare-metal,5,8192.0,131.04,8
126,128,bare-metal,5,16384.0,151.71,8
127,128,bare-metal,5,32768.0,207.69,8
128,128,bare-metal,5,65536.0,253.29,8
129,128,bare-metal,5,131072.0,603.78,8
130,128,bare-metal,5,262144.0,289.93,8
131,128,bare-metal,5,524288.0,467.75,8
132,128,bare-metal,5,1048576.0,771.1,8
133,64,bare-metal,2,4.0,32.29,4
134,64,bare-metal,2,8.0,32.2,4
135,64,bare-metal,2,16.0,32.19,4
136,64,bare-metal,2,32.0,32.05,4
137,64,bare-metal,2,64.0,32.37,4
138,64,bare-metal,2,128.0,32.76,4
139,64,bare-metal,2,256.0,33.57,4
140,64,bare-metal,2,512.0,33.91,4
141,64,bare-metal,2,1024.0,35.24,4
142,64,bare-metal,2,2048.0,37.23,4
143,64,bare-metal,2,4096.0,62.45,4
144,64,bare-metal,2,8192.0,87.58,4
145,64,bare-metal,2,16384.0,110.1,4
146,64,bare-metal,2,32768.0,149.8,4
147,64,bare-metal,2,65536.0,231.56,4
148,64,bare-metal,2,131072.0,452.38,4
149,64,bare-metal,2,262144.0,251.33,4
150,64,bare-metal,2,524288.0,405.54,4
151,64,bare-metal,2,1048576.0,707.15,4
152,256,bare-metal,3,4.0,88.66,16
153,256,bare-metal,3,8.0,88.91,16
154,256,bare-metal,3,16.0,88.6,16
155,256,bare-metal,3,32.0,88.5,16
156,256,bare-metal,3,64.0,89.4,16
157,256,bare-metal,3,128.0,89.73,16
158,256,bare-metal,3,256.0,92.02,16
159,256,bare-metal,3,512.0,93.22,16
160,256,bare-metal,3,1024.0,94.53,16
161,256,bare-metal,3,2048.0,97.98,16
162,256,bare-metal,3,4096.0,133.92,16
163,256,bare-metal,3,8192.0,136.96,16
164,256,bare-metal,3,16384.0,141.97,16
165,256,bare-metal,3,32768.0,153.9,16
166,256,bare-metal,3,65536.0,171.34,16
167,256,bare-metal,3,131072.0,228.6,16
168,256,bare-metal,3,262144.0,316.22,16
169,256,bare-metal,3,524288.0,498.6,16
170,256,bare-metal,3,1048576.0,837.72,16
171,256,bare-metal,17,4.0,88.27,16
172,256,bare-metal,17,8.0,89.0,16
173,256,bare-metal,17,16.0,88.98,16
174,256,bare-metal,17,32.0,88.91,16
175,256,bare-metal,17,64.0,89.28,16
176,256,bare-metal,17,128.0,89.56,16
177,256,bare-metal,17,256.0,92.3,16
178,256,bare-metal,17,512.0,92.97,16
179,256,bare-metal,17,1024.0,94.84,16
180,256,bare-metal,17,2048.0,97.89,16
181,256,bare-metal,17,4096.0,133.28,16
182,256,bare-metal,17,8192.0,136.26,16
183,256,bare-metal,17,16384.0,142.26,16
184,256,bare-metal,17,32768.0,152.74,16
185,256,bare-metal,17,65536.0,171.45,16
186,256,bare-metal,17,131072.0,226.83,16
187,256,bare-metal,17,262144.0,316.03,16
188,256,bare-metal,17,524288.0,495.46,16
189,256,bare-metal,17,1048576.0,833.35,16
190,512,bare-metal,16,4.0,101.57,32
191,512,bare-metal,16,8.0,101.31,32
192,512,bare-metal,16,16.0,101.14,32
193,512,bare-metal,16,32.0,100.89,32
194,512,bare-metal,16,64.0,103.5,32
195,512,bare-metal,16,128.0,102.59,32
196,512,bare-metal,16,256.0,104.01,32
197,512,bare-metal,16,512.0,105.02,32
198,512,bare-metal,16,1024.0,107.46,32
199,512,bare-metal,16,2048.0,95.21,32
200,512,bare-metal,16,4096.0,152.57,32
201,512,bare-metal,16,8192.0,187.17,32
202,512,bare-metal,16,16384.0,187.5,32
203,512,bare-metal,16,32768.0,200.52,32
204,512,bare-metal,16,65536.0,217.07,32
205,512,bare-metal,16,131072.0,272.52,32
206,512,bare-metal,16,262144.0,357.36,32
207,512,bare-metal,16,524288.0,534.86,32
208,512,bare-metal,16,1048576.0,870.91,32
209,256,bare-metal,14,4.0,88.36,16
210,256,bare-metal,14,8.0,88.78,16
211,256,bare-metal,14,16.0,88.96,16
212,256,bare-metal,14,32.0,89.31,16
213,256,bare-metal,14,64.0,89.18,16
214,256,bare-metal,14,128.0,91.57,16
215,256,bare-metal,14,256.0,91.84,16
216,256,bare-metal,14,512.0,92.22,16
217,256,bare-metal,14,1024.0,94.91,16
218,256,bare-metal,14,2048.0,100.65,16
219,256,bare-metal,14,4096.0,133.21,16
220,256,bare-metal,14,8192.0,135.19,16
221,256,bare-metal,14,16384.0,142.17,16
222,256,bare-metal,14,32768.0,152.91,16
223,256,bare-metal,14,65536.0,170.77,16
224,256,bare-metal,14,131072.0,229.53,16
225,256,bare-metal,14,262144.0,314.59,16
226,256,bare-metal,14,524288.0,492.19,16
227,256,bare-metal,14,1048576.0,829.57,16
228,512,bare-metal,4,4.0,100.62,32
229,512,bare-metal,4,8.0,101.09,32
230,512,bare-metal,4,16.0,102.22,32
231,512,bare-metal,4,32.0,101.35,32
232,512,bare-metal,4,64.0,102.21,32
233,512,bare-metal,4,128.0,102.34,32
234,512,bare-metal,4,256.0,106.76,32
235,512,bare-metal,4,512.0,106.79,32
236,512,bare-metal,4,1024.0,106.97,32
237,512,bare-metal,4,2048.0,94.44,32
238,512,bare-metal,4,4096.0,152.75,32
239,512,bare-metal,4,8192.0,187.52,32
240,512,bare-metal,4,16384.0,185.84,32
241,512,bare-metal,4,32768.0,198.32,32
242,512,bare-metal,4,65536.0,217.14,32
243,512,bare-metal,4,131072.0,273.54,32
244,512,bare-metal,4,262144.0,359.21,32
245,512,bare-metal,4,524288.0,568.3,32
246,512,bare-metal,4,1048576.0,884.59,32
247,128,bare-metal,9,4.0,83.72,8
248,128,bare-metal,9,8.0,83.71,8
249,128,bare-metal,9,16.0,83.91,8
250,128,bare-metal,9,32.0,83.79,8
251,128,bare-metal,9,64.0,84.77,8
252,128,bare-metal,9,128.0,84.66,8
253,128,bare-metal,9,256.0,86.51,8
254,128,bare-metal,9,512.0,87.34,8
255,128,bare-metal,9,1024.0,88.7,8
256,128,bare-metal,9,2048.0,92.67,8
257,128,bare-metal,9,4096.0,103.0,8
258,128,bare-metal,9,8192.0,131.41,8
259,128,bare-metal,9,16384.0,150.29,8
260,128,bare-metal,9,32768.0,206.1,8
261,128,bare-metal,9,65536.0,252.58,8
262,128,bare-metal,9,131072.0,606.79,8
263,128,bare-metal,9,262144.0,290.67,8
264,128,bare-metal,9,524288.0,465.13,8
265,128,bare-metal,9,1048576.0,776.3,8
266,128,bare-metal,2,4.0,83.47,8
267,128,bare-metal,2,8.0,83.77,8
268,128,bare-metal,2,16.0,84.69,8
269,128,bare-metal,2,32.0,83.72,8
270,128,bare-metal,2,64.0,85.53,8
271,128,bare-metal,2,128.0,84.52,8
272,128,bare-metal,2,256.0,86.37,8
273,128,bare-metal,2,512.0,86.85,8
274,128,bare-metal,2,1024.0,89.6,8
275,128,bare-metal,2,2048.0,92.95,8
276,128,bare-metal,2,4096.0,103.37,8
277,128,bare-metal,2,8192.0,130.83,8
278,128,bare-metal,2,16384.0,150.58,8
279,128,bare-metal,2,32768.0,207.72,8
280,128,bare-metal,2,65536.0,257.81,8
281,128,bare-metal,2,131072.0,606.87,8
282,128,bare-metal,2,262144.0,292.44,8
283,128,bare-metal,2,524288.0,469.19,8
284,128,bare-metal,2,1048576.0,777.4,8
285,128,bare-metal,10,4.0,167.7,8
286,128,bare-metal,10,8.0,84.74,8
287,128,bare-metal,10,16.0,387.38,8
288,128,bare-metal,10,32.0,248.17,8
289,128,bare-metal,10,64.0,391.57,8
290,128,bare-metal,10,128.0,150.07,8
291,128,bare-metal,10,256.0,89.01,8
292,128,bare-metal,10,512.0,261.81,8
293,128,bare-metal,10,1024.0,133.44,8
294,128,bare-metal,10,2048.0,92.52,8
295,128,bare-metal,10,4096.0,104.04,8
296,128,bare-metal,10,8192.0,133.18,8
297,128,bare-metal,10,16384.0,257.14,8
298,128,bare-metal,10,32768.0,294.86,8
299,128,bare-metal,10,65536.0,287.44,8
300,128,bare-metal,10,131072.0,1097.72,8
301,128,bare-metal,10,262144.0,755.42,8
302,128,bare-metal,10,524288.0,1387.36,8
303,128,bare-metal,10,1048576.0,2492.84,8
304,256,bare-metal,10,4.0,91.37,16
305,256,bare-metal,10,8.0,104.01,16
306,256,bare-metal,10,16.0,214.66,16
307,256,bare-metal,10,32.0,120.57,16
308,256,bare-metal,10,64.0,158.77,16
309,256,bare-metal,10,128.0,118.2,16
310,256,bare-metal,10,256.0,110.43,16
311,256,bare-metal,10,512.0,132.86,16
312,256,bare-metal,10,1024.0,272.08,16
313,256,bare-metal,10,2048.0,211.0,16
314,256,bare-metal,10,4096.0,136.13,16
315,256,bare-metal,10,8192.0,143.1,16
316,256,bare-metal,10,16384.0,168.61,16
317,256,bare-metal,10,32768.0,429.73,16
318,256,bare-metal,10,65536.0,177.6,16
319,256,bare-metal,10,131072.0,225.9,16
320,256,bare-metal,10,262144.0,329.33,16
321,256,bare-metal,10,524288.0,497.67,16
322,256,bare-metal,10,1048576.0,856.44,16
323,128,bare-metal,14,4.0,86.46,8
324,128,bare-metal,14,8.0,84.56,8
325,128,bare-metal,14,16.0,83.69,8
326,128,bare-metal,14,32.0,83.75,8
327,128,bare-metal,14,64.0,84.35,8
328,128,bare-metal,14,128.0,85.12,8
329,128,bare-metal,14,256.0,87.4,8
330,128,bare-metal,14,512.0,86.92,8
331,128,bare-metal,14,1024.0,88.79,8
332,128,bare-metal,14,2048.0,92.52,8
333,128,bare-metal,14,4096.0,103.04,8
334,128,bare-metal,14,8192.0,131.32,8
335,128,bare-metal,14,16384.0,152.66,8
336,128,bare-metal,14,32768.0,205.99,8
337,128,bare-metal,14,65536.0,256.84,8
338,128,bare-metal,14,131072.0,604.4,8
339,128,bare-metal,14,262144.0,290.27,8
340,128,bare-metal,14,524288.0,469.52,8
341,128,bare-metal,14,1048576.0,777.22,8
342,256,bare-metal,4,4.0,91.93,16
343,256,bare-metal,4,8.0,89.94,16
344,256,bare-metal,4,16.0,88.49,16
345,256,bare-metal,4,32.0,88.71,16
346,256,bare-metal,4,64.0,89.38,16
347,256,bare-metal,4,128.0,89.52,16
348,256,bare-metal,4,256.0,92.48,16
349,256,bare-metal,4,512.0,93.15,16
350,256,bare-metal,4,1024.0,94.87,16
351,256,bare-metal,4,2048.0,97.98,16
352,256,bare-metal,4,4096.0,137.02,16
353,256,bare-metal,4,8192.0,135.98,16
354,256,bare-metal,4,16384.0,141.96,16
355,256,bare-metal,4,32768.0,152.57,16
356,256,bare-metal,4,65536.0,170.49,16
357,256,bare-metal,4,131072.0,226.26,16
358,256,bare-metal,4,262144.0,315.86,16
359,256,bare-metal,4,524288.0,499.61,16
360,256,bare-metal,4,1048576.0,833.03,16
361,256,bare-metal,2,4.0,88.89,16
362,256,bare-metal,2,8.0,89.22,16
363,256,bare-metal,2,16.0,88.99,16
364,256,bare-metal,2,32.0,88.83,16
365,256,bare-metal,2,64.0,89.29,16
366,256,bare-metal,2,128.0,90.48,16
367,256,bare-metal,2,256.0,92.07,16
368,256,bare-metal,2,512.0,92.63,16
369,256,bare-metal,2,1024.0,94.74,16
370,256,bare-metal,2,2048.0,98.06,16
371,256,bare-metal,2,4096.0,133.59,16
372,256,bare-metal,2,8192.0,135.9,16
373,256,bare-metal,2,16384.0,142.15,16
374,256,bare-metal,2,32768.0,152.77,16
375,256,bare-metal,2,65536.0,170.42,16
376,256,bare-metal,2,131072.0,226.6,16
377,256,bare-metal,2,262144.0,315.01,16
378,256,bare-metal,2,524288.0,495.89,16
379,256,bare-metal,2,1048576.0,835.84,16
380,256,bare-metal,7,4.0,101.49,16
381,256,bare-metal,7,8.0,95.21,16
382,256,bare-metal,7,16.0,89.07,16
383,256,bare-metal,7,32.0,90.68,16
384,256,bare-metal,7,64.0,91.93,16
385,256,bare-metal,7,128.0,90.05,16
386,256,bare-metal,7,256.0,97.1,16
387,256,bare-metal,7,512.0,106.14,16
388,256,bare-metal,7,1024.0,101.96,16
389,256,bare-metal,7,2048.0,98.55,16
390,256,bare-metal,7,4096.0,147.65,16
391,256,bare-metal,7,8192.0,139.92,16
392,256,bare-metal,7,16384.0,151.46,16
393,256,bare-metal,7,32768.0,178.21,16
394,256,bare-metal,7,65536.0,170.38,16
395,256,bare-metal,7,131072.0,228.35,16
396,256,bare-metal,7,262144.0,321.48,16
397,256,bare-metal,7,524288.0,494.0,16
398,256,bare-metal,7,1048576.0,834.84,16
399,128,bare-metal,7,4.0,83.14,8
400,128,bare-metal,7,8.0,83.95,8
401,128,bare-metal,7,16.0,83.81,8
402,128,bare-metal,7,32.0,83.73,8
403,128,bare-metal,7,64.0,85.01,8
404,128,bare-metal,7,128.0,85.33,8
405,128,bare-metal,7,256.0,86.54,8
406,128,bare-metal,7,512.0,87.15,8
407,128,bare-metal,7,1024.0,89.08,8
408,128,bare-metal,7,2048.0,92.16,8
409,128,bare-metal,7,4096.0,103.01,8
410,128,bare-metal,7,8192.0,130.46,8
411,128,bare-metal,7,16384.0,150.53,8
412,128,bare-metal,7,32768.0,205.48,8
413,128,bare-metal,7,65536.0,256.48,8
414,128,bare-metal,7,131072.0,603.35,8
415,128,bare-metal,7,262144.0,292.55,8
416,128,bare-metal,7,524288.0,469.85,8
417,128,bare-metal,7,1048576.0,779.22,8
418,512,bare-metal,12,4.0,100.98,32
419,512,bare-metal,12,8.0,101.4,32
420,512,bare-metal,12,16.0,101.73,32
421,512,bare-metal,12,32.0,102.87,32
422,512,bare-metal,12,64.0,102.77,32
423,512,bare-metal,12,128.0,102.93,32
424,512,bare-metal,12,256.0,104.01,32
425,512,bare-metal,12,512.0,106.6,32
426,512,bare-metal,12,1024.0,110.37,32
427,512,bare-metal,12,2048.0,95.38,32
428,512,bare-metal,12,4096.0,152.62,32
429,512,bare-metal,12,8192.0,188.01,32
430,512,bare-metal,12,16384.0,186.91,32
431,512,bare-metal,12,32768.0,199.31,32
432,512,bare-metal,12,65536.0,218.13,32
433,512,bare-metal,12,131072.0,273.01,32
434,512,bare-metal,12,262144.0,358.84,32
435,512,bare-metal,12,524288.0,536.76,32
436,512,bare-metal,12,1048576.0,884.83,32
437,128,bare-metal,1,4.0,82.69,8
438,128,bare-metal,1,8.0,83.47,8
439,128,bare-metal,1,16.0,83.65,8
440,128,bare-metal,1,32.0,83.89,8
441,128,bare-metal,1,64.0,84.02,8
442,128,bare-metal,1,128.0,84.41,8
443,128,bare-metal,1,256.0,86.09,8
444,128,bare-metal,1,512.0,86.83,8
445,128,bare-metal,1,1024.0,88.41,8
446,128,bare-metal,1,2048.0,92.29,8
447,128,bare-metal,1,4096.0,102.87,8
448,128,bare-metal,1,8192.0,130.31,8
449,128,bare-metal,1,16384.0,150.93,8
450,128,bare-metal,1,32768.0,207.06,8
451,128,bare-metal,1,65536.0,252.86,8
452,128,bare-metal,1,131072.0,605.84,8
453,128,bare-metal,1,262144.0,290.38,8
454,128,bare-metal,1,524288.0,470.12,8
455,128,bare-metal,1,1048576.0,776.2,8
456,128,bare-metal,15,4.0,83.39,8
457,128,bare-metal,15,8.0,83.58,8
458,128,bare-metal,15,16.0,83.85,8
459,128,bare-metal,15,32.0,83.63,8
460,128,bare-metal,15,64.0,84.31,8
461,128,bare-metal,15,128.0,84.7,8
462,128,bare-metal,15,256.0,86.3,8
463,128,bare-metal,15,512.0,86.93,8
464,128,bare-metal,15,1024.0,88.84,8
465,128,bare-metal,15,2048.0,92.53,8
466,128,bare-metal,15,4096.0,102.51,8
467,128,bare-metal,15,8192.0,130.72,8
468,128,bare-metal,15,16384.0,150.83,8
469,128,bare-metal,15,32768.0,206.82,8
470,128,bare-metal,15,65536.0,254.64,8
471,128,bare-metal,15,131072.0,605.96,8
472,128,bare-metal,15,262144.0,293.31,8
473,128,bare-metal,15,524288.0,470.38,8
474,128,bare-metal,15,1048576.0,773.61,8
475,256,bare-metal,12,4.0,88.67,16
476,256,bare-metal,12,8.0,89.36,16
477,256,bare-metal,12,16.0,90.1,16
478,256,bare-metal,12,32.0,88.66,16
479,256,bare-metal,12,64.0,90.95,16
480,256,bare-metal,12,128.0,90.31,16
481,256,bare-metal,12,256.0,92.74,16
482,256,bare-metal,12,512.0,94.66,16
483,256,bare-metal,12,1024.0,94.78,16
484,256,bare-metal,12,2048.0,97.75,16
485,256,bare-metal,12,4096.0,134.61,16
486,256,bare-metal,12,8192.0,136.2,16
487,256,bare-metal,12,16384.0,142.36,16
488,256,bare-metal,12,32768.0,154.31,16
489,256,bare-metal,12,65536.0,170.94,16
490,256,bare-metal,12,131072.0,227.49,16
491,256,bare-metal,12,262144.0,316.93,16
492,256,bare-metal,12,524288.0,496.23,16
493,256,bare-metal,12,1048576.0,838.42,16
494,64,bare-metal,1,4.0,32.22,4
495,64,bare-metal,1,8.0,32.7,4
496,64,bare-metal,1,16.0,32.03,4
497,64,bare-metal,1,32.0,32.2,4
498,64,bare-metal,1,64.0,32.13,4
499,64,bare-metal,1,128.0,32.67,4
500,64,bare-metal,1,256.0,33.55,4
501,64,bare-metal,1,512.0,33.81,4
502,64,bare-metal,1,1024.0,34.85,4
503,64,bare-metal,1,2048.0,36.95,4
504,64,bare-metal,1,4096.0,62.4,4
505,64,bare-metal,1,8192.0,87.2,4
506,64,bare-metal,1,16384.0,109.08,4
507,64,bare-metal,1,32768.0,148.91,4
508,64,bare-metal,1,65536.0,231.88,4
509,64,bare-metal,1,131072.0,451.4,4
510,64,bare-metal,1,262144.0,250.05,4
511,64,bare-metal,1,524288.0,401.87,4
512,64,bare-metal,1,1048576.0,704.31,4
513,128,bare-metal,4,4.0,83.31,8
514,128,bare-metal,4,8.0,83.5,8
515,128,bare-metal,4,16.0,84.17,8
516,128,bare-metal,4,32.0,83.53,8
517,128,bare-metal,4,64.0,84.14,8
518,128,bare-metal,4,128.0,84.27,8
519,128,bare-metal,4,256.0,86.33,8
520,128,bare-metal,4,512.0,87.11,8
521,128,bare-metal,4,1024.0,89.15,8
522,128,bare-metal,4,2048.0,92.58,8
523,128,bare-metal,4,4096.0,103.21,8
524,128,bare-metal,4,8192.0,130.24,8
525,128,bare-metal,4,16384.0,150.73,8
526,128,bare-metal,4,32768.0,206.58,8
527,128,bare-metal,4,65536.0,255.24,8
528,128,bare-metal,4,131072.0,608.74,8
529,128,bare-metal,4,262144.0,289.93,8
530,128,bare-metal,4,524288.0,465.55,8
531,128,bare-metal,4,1048576.0,777.51,8
532,64,bare-metal,14,4.0,32.22,4
533,64,bare-metal,14,8.0,32.14,4
534,64,bare-metal,14,16.0,32.5,4
535,64,bare-metal,14,32.0,32.24,4
536,64,bare-metal,14,64.0,32.31,4
537,64,bare-metal,14,128.0,33.38,4
538,64,bare-metal,14,256.0,33.53,4
539,64,bare-metal,14,512.0,33.78,4
540,64,bare-metal,14,1024.0,35.1,4
541,64,bare-metal,14,2048.0,36.82,4
542,64,bare-metal,14,4096.0,62.47,4
543,64,bare-metal,14,8192.0,87.21,4
544,64,bare-metal,14,16384.0,109.1,4
545,64,bare-metal,14,32768.0,148.96,4
546,64,bare-metal,14,65536.0,228.65,4
547,64,bare-metal,14,131072.0,446.4,4
548,64,bare-metal,14,262144.0,248.78,4
549,64,bare-metal,14,524288.0,398.78,4
550,64,bare-metal,14,1048576.0,709.09,4
551,128,bare-metal,11,4.0,83.26,8
552,128,bare-metal,11,8.0,84.07,8
553,128,bare-metal,11,16.0,84.82,8
554,128,bare-metal,11,32.0,84.44,8
555,128,bare-metal,11,64.0,84.85,8
556,128,bare-metal,11,128.0,84.44,8
557,128,bare-metal,11,256.0,86.51,8
558,128,bare-metal,11,512.0,87.21,8
559,128,bare-metal,11,1024.0,89.05,8
560,128,bare-metal,11,2048.0,92.83,8
561,128,bare-metal,11,4096.0,103.53,8
562,128,bare-metal,11,8192.0,130.86,8
563,128,bare-metal,11,16384.0,151.14,8
564,128,bare-metal,11,32768.0,207.05,8
565,128,bare-metal,11,65536.0,256.66,8
566,128,bare-metal,11,131072.0,613.61,8
567,128,bare-metal,11,262144.0,291.96,8
568,128,bare-metal,11,524288.0,468.1,8
569,128,bare-metal,11,1048576.0,775.41,8
570,128,bare-metal,20,4.0,82.79,8
571,128,bare-metal,20,8.0,83.6,8
572,128,bare-metal,20,16.0,83.92,8
573,128,bare-metal,20,32.0,83.96,8
574,128,bare-metal,20,64.0,84.11,8
575,128,bare-metal,20,128.0,84.17,8
576,128,bare-metal,20,256.0,86.12,8
577,128,bare-metal,20,512.0,86.92,8
578,128,bare-metal,20,1024.0,88.71,8
579,128,bare-metal,20,2048.0,92.31,8
580,128,bare-metal,20,4096.0,103.93,8
581,128,bare-metal,20,8192.0,130.8,8
582,128,bare-metal,20,16384.0,151.02,8
583,128,bare-metal,20,32768.0,206.47,8
584,128,bare-metal,20,65536.0,248.8,8
585,128,bare-metal,20,131072.0,606.05,8
586,128,bare-metal,20,262144.0,291.03,8
587,128,bare-metal,20,524288.0,465.53,8
588,128,bare-metal,20,1048576.0,776.76,8
589,256,bare-metal,11,4.0,88.31,16
590,256,bare-metal,11,8.0,88.79,16
591,256,bare-metal,11,16.0,88.62,16
592,256,bare-metal,11,32.0,88.64,16
593,256,bare-metal,11,64.0,94.01,16
594,256,bare-metal,11,128.0,89.58,16
595,256,bare-metal,11,256.0,92.15,16
596,256,bare-metal,11,512.0,92.66,16
597,256,bare-metal,11,1024.0,94.51,16
598,256,bare-metal,11,2048.0,97.98,16
599,256,bare-metal,11,4096.0,133.56,16
600,256,bare-metal,11,8192.0,136.79,16
601,256,bare-metal,11,16384.0,142.13,16
602,256,bare-metal,11,32768.0,153.05,16
603,256,bare-metal,11,65536.0,171.85,16
604,256,bare-metal,11,131072.0,226.88,16
605,256,bare-metal,11,262144.0,314.16,16
606,256,bare-metal,11,524288.0,515.31,16
607,256,bare-metal,11,1048576.0,840.64,16
608,64,bare-metal,18,4.0,32.29,4
609,64,bare-metal,18,8.0,32.08,4
610,64,bare-metal,18,16.0,32.46,4
611,64,bare-metal,18,32.0,32.92,4
612,64,bare-metal,18,64.0,32.28,4
613,64,bare-metal,18,128.0,32.75,4
614,64,bare-metal,18,256.0,33.89,4
615,64,bare-metal,18,512.0,33.89,4
616,64,bare-metal,18,1024.0,35.02,4
